stdrYm,areaCd,unitySignguCd,spctrUncd,spctrSecd,spctrCd,spctrTelno,spctrAdres,spctrDetailAdres,spctrStscd,operMbyLclasCd,operMbySclasCd,sttemntSeccd,registDe,rceptAmt,provdAmt,undtakeAmt,trnsferAmt,userCo,위도,경도
202412,05,05000005,3,30,S46501,032-431-1377,인천광역시 남동구 구월로137번길 59,(간석동) 가나빌딩 1층,1,4,402,2,20100426,14840170,35419876.33,61380529,18855764,603,37.45959521,126.7053844
202412,05,05000008,3,30,S46601,032-576-1377,인천광역시 서구 간촌로 35-12,1층 서구푸드마켓1호점,1,4,402,2,20100426,14937070,40256575.42,36990913,0,388,37.55010553,126.6811563
202412,06,06000005,3,20,S46701,062-941-1377,광주광역시 광산구 풍영로101번안길 15-9, (흑석동)102호,1,1,101,2,20100617,54789848,80157017.11,24804445,0,191,35.18084709,126.8097451
202412,09,09040001,3,20,S46801,031-442-8488,경기도 안양시 만안구 관악대로 5,지하층 (안양동),1,1,103,2,20100609,75306792,75938061.08,29179857,0,264,37.39477276,126.9258292
202412,04,04000004,3,30,S47001,053-473-1377,대구 남구 봉덕1동,739-1,1,1,101,1,20100629,3463670,40299671.2,31539823,0,526,35.8452828,128.5964149
202412,04,04000005,3,30,S47101,053-954-1377,대구광역시 북구 대구체육관로 28, (산격동),1,1,101,2,20100708,100482111,47337887.31,6540425,0,497,35.89165715,128.6026658
202412,04,04000005,3,30,S47201,053-321-1377,대구광역시 북구 관음동로9길 10-25, (관음동),1,1,101,2,20100708,6133898,28099450.1,11472576,0,361,35.93782373,128.5455761
202412,04,04000100,3,30,S47301,053-588-1375,대구 달성군 다사읍 매곡리,1531-8,1,1,101,1,20100720,1894527,38000063.97,9074219,1894519,575,35.85875788,128.4514159
202412,09,09210000,3,30,S47401,031-638-1375,경기도 이천시 경충대로2638번길 35, (중리동),1,3,301,2,20100528,57635511,79315421.29,42974494,3374906,613,37.27748632,127.4399789
202412,06,06000004,3,20,S47601,062-524-1377,광주광역시 북구 북문대로 70 ,(운암동),1,4,402,2,20100806,6420660,12963611.05,15809342,0,142,,
202412,02,02000014,3,30,S47701,02-703-1377,서울특별시 마포구 신촌로26길 10,"B1호 (노고산동, 우리마포복지관(대흥동주민센터))",1,1,102,2,20100806,57435376,51611443.94,11735309,8289293,650,37.55585899,126.9423208
202412,14,14001300,3,30,S47801,080-353-1377,전라남도 영광군 영광읍 옥당로 149,4층,1,1,101,1,20100817,15290565,38820211.18,28323504,8561520,388,35.27534884,126.5009773
202412,12,12000500,3,30,S48001,041-634-7377,충청남도 홍성군 홍성읍 홍성천길 114,1층,1,1,101,2,20100827,10698620,16052506.07,59587483,0,271,36.59813816,126.6632803
202412,11,11000600,3,20,S48101,043-832-3197,충북 괴산군 괴산읍 정용리,83-13,1,4,401,2,20100927,0,34085549.7,23477515,0,82,36.81559202,127.7605239
202412,03,03000007,3,30,S48201,051-638-1377,부산광역시 남구 못골로53번길 12-20, (대연동),1,1,101,2,20100929,14485728,38337835.5,24928473,4737099,613,35.13646692,129.088709
202412,09,09250000,3,20,S48301,031-8028-8906,경기도 광주시 광주대로 11-3,한솔빌딩 1층 (역동),1,4,401,2,20100625,193297328,163998894.7,26141700,286271875,373,37.40756396,127.2603687
202412,12,12060000,3,30,S48401,070-4177-1377,충청남도 논산시 관촉로277번길 23-13,(취암동) 행복드림센터  1층,1,4,402,2,20100930,178103618,39051670.63,60640529,13090920,136,36.20247589,127.0909728
202412,12,12030000,3,30,S48501,041-931-8502,충청남도 보령시 원동1길 95, (대천동) 보령복지센터 1층,1,1,101,1,20101001,7219687,28448590.44,28865861,13292185,200,36.35030449,126.6001732
202412,12,12030000,3,20,S48701,041-931-8502,충청남도 보령시 원동1길 95, (동대동) 보령복지센터 1층,1,1,101,1,20101007,5293000,35119907.89,46088532,18721870,399,36.35030449,126.6001732
202412,12,12000600,3,30,S48801,041-335-8700,충남 예산군 예산읍 예산리,550,1,3,301,1,20101011,11319260,21121259.65,928200,0,250,36.6813744,126.8448811
202412,08,08000100,3,30,S48901,052-244-1377,울산광역시 울주군 언양읍 동문길 51,1층 울주푸드뱅크마켓,1,1,103,2,20101012,77022040,101478789.7,22539779,0,1196,35.56644413,129.1250718
202412,03,03000001,3,30,S49001,051-463-1388,부산 중구 영주동,551-7,1,1,101,1,20101104,33144453,51758262.58,38807245,17328114,315,35.11186392,129.0319911
202412,16,16000900,3,20,S49201,055-942-7934,경남 거창군 마리면 하고리,68번지,1,1,101,2,20101210,9179713,50723366.9,23094112,0,344,35.68124027,127.8671121
202412,04,04000001,3,30,S49701,053-257-1377,대구광역시 중구 대봉로43안길 50-10, (대봉동) 1층 중구만나푸드마켓,1,1,101,2,20110706,11566451,16472554.09,33706995,0,447,35.85954452,128.5994756
202412,19,20010000,2,10,S49801,044-867-1376,세종특별자치시 연동면 연청로 745-86,9동,1,1,101,2,20110622,0,7264400.0,336961834,685637479,2,36.54787921,127.3512648
202412,17,17020000,3,30,S49901,064-733-1388,제주특별자치도 서귀포시 중앙로62번길 56, (서귀동),1,1,101,2,20110701,43271940,53327450.17,39384322,10368000,965,33.25302612,126.5644774
202412,09,09260000,3,30,S50001,031-861-1377,경기도 양주시 외미로64번길 35, (남방동),1,3,301,2,20110727,24252863,46354364.48,26742230,0,426,37.77277374,127.0440994
202412,03,03000010,3,30,S50101,051-262-1377,부산광역시 사하구 다대로 544 진요빌딩(다대동),204호,1,1,101,2,20110823,45620085,69872213.99,45265172,897897,634,35.05780489,128.9709806
202412,09,09050002,3,20,S50401,032-612-0124,경기도 부천시 하우로 319, (심곡본동) 1층,1,1,103,2,20110822,49133025,53392546.99,4259519,0,405,37.48197114,126.7837537
202412,07,07000001,3,30,S50601,042-286-1377,대전광역시 동구 동구청로203번길 1, (판암동),1,1,103,2,20111027,35624900,29887457.28,24158693,21514589,641,36.31586615,127.4561913
202412,03,03000005,3,30,S50701,051-853-1377,부산광역시 부산진구 중앙대로 882, (양정동),1,3,301,2,20111120,36756708,109362213.7,114817712,10749839,591,35.16924161,129.0685217
202412,09,09240000,3,30,S50801,031-8015-7400,경기도 화성시 여울로2길 33, (능동),1,1,101,1,20111121,15278849,21712948.25,0,0,272,37.20515496,127.0511657
202412,11,11000700,3,20,S50901,043-878-4312,충청북도 음성군 생극면 음성로1620번길 7,,1,4,403,2,20111125,825000,16473121.35,23514162,0,248,37.03257204,127.6086442
202412,09,09210000,3,20,S51001,031-637-1377,경기도 이천시 경충대로 2602, (중리동),1,3,301,2,20110418,17201700,46225137.14,32331701,3308267,268,37.27544833,127.4440197
202412,07,07000003,3,30,S51101,042-528-1377,대전광역시 서구 배재로 99-1, (도마동),1,1,103,2,20111208,12648260,20693428.61,17542774,0,625,36.31732339,127.3710408
202412,11,11000600,3,30,S51301,043-834-1377,충청북도 괴산군 괴산읍 임꺽정로 104,1층,1,1,101,1,20111216,0,9766750.54,35044216,9234267,210,36.81491827,127.7855567
202412,03,03000011,3,30,S51401,051-911-1377,부산 금정구 남산동,May-42,1,1,101,1,20120105,13830710,32674052.52,30138486,0,293,35.27165775,129.0922621
202412,03,03000004,3,30,S51501,051-405-1377,부산 영도구 동삼동,215-57 1층 영도구푸드마켓,1,1,101,2,20120105,8398503,11710272.23,32592138,0,421,35.07774842,129.0716393
202412,03,03000015,3,30,S51601,051-325-1399,부산광역시 사상구 동주로 6-9 ,(주례동),1,1,101,2,20120112,37124057,38974975.95,57158981,430000,485,35.14791225,128.9993408
202412,04,04000002,3,20,S51801,053-746-1377,대구광역시 동구 아양로 239(신암동),진명시니어카운티 B1,1,1,101,2,20120208,45061499,37864635.99,38080227,0,169,35.88703603,128.6388778
202412,11,11000800,3,20,S52101,043-421-3191,충북 단양군 대강면 장림리,149-2,1,1,104,2,20120417,0,16826455.62,13473223,0,530,36.92526901,128.3574476
202412,11,11010001,3,20,S53801,043-218-7991,충청북도 청주시 청원구 상리로17번길 27-40, (율량동),1,1,104,2,20120514,33872690,43497372.51,8416611,0,213,36.6668883,127.5117857
202412,09,09130000,3,20,S54101,031-564-1377,경기도 남양주시 의안로 182, (평내동)  상가2층,1,3,301,2,20120511,214897320,257567322.0,48855669,3192823,130,37.64485749,127.2429499
202412,06,06000002,3,20,S55301,062-371-1377,광주광역시 서구 화정로 87-1,시영종합사회복지관,1,1,102,2,20130213,0,9909778.86,21363989,0,304,35.14611204,126.8672426
202412,12,12010000,3,20,S55401,041-582-1388,충청남도 천안시 서북구 천안대로 1347 천안농산물도매시장(신당,청과물동 2층,1,1,101,2,20130222,14661641,68326468.42,25006816,0,492,36.86105386,127.1499685
202412,20,20010000,2,20,S55601,044-868-1311,세종특별자치시 조치원읍 터미널안길 60,6-2호,1,1,101,2,20130314,9099634,0.0,59187802,24484009,1,36.60153996,127.3031828
202412,11,11010001,3,20,S55701,043-256-3816,충청북도 청주시 상당구 상당로13번길 15(남문로1가),청주제일교회,1,1,104,1,20130315,2625000,16327486.12,9342711,0,289,36.6291115,127.4900318
202412,13,13000700,3,20,S56201,063-561-1378,전라북도 고창군 고창읍 전봉준로 88-15,,1,1,101,2,20130611,98928400,17412527.1,3231931,41990000,86,35.4447634,126.6836053
202412,06,06000004,3,20,S58001,062-525-1691,광주광역시 북구 당뫼로 12,(중흥동),1,4,402,2,20131113,18818000,35465767.91,27327713,0,239,35.16746708,126.9137468
202412,03,03000014,3,30,S58201,051-756-1925,부산광역시 수영구 연수로249번길 12-18, (망미동),1,1,103,2,20131210,9504345,31384341.27,21147805,0,341,35.17366007,129.0990076
202412,04,04000007,3,20,S58501,053-716-6123,대구광역시 달서구 문화회관3길 25(장기동), ,1,1,101,2,20140318,6655450,29998102.58,17065251,0,251,35.84716195,128.5214201
202412,11,11000700,3,20,S58601,043-877-9457,충청북도 음성군 삼성면 대성로 555,202호,1,4,401,2,20140418,15734493,81105446.78,77417562,3111889,426,37.01402895,127.4957801
202412,09,09090002,3,20,S58801,031-419-1377,경기도 안산시 단원구 신촌3길 28,(초지동),1,3,301,2,20140325,85100022,133147759.3,60052682,0,254,37.31399648,126.8188354
202412,11,11010001,3,20,S58901,043-221-7838,충청북도 청주시 상당구 문의면 두모1길 13-8,,1,4,401,2,20140528,27638932,61739723.76,27648392,0,286,36.51648347,127.4695482
202412,09,09220000,3,20,S59101,070-7788-1377,경기도 안성시 죽산면 죽주로 292-22,(죽산리),1,1,103,2,20140704,98213615,71856859.29,45932620,34820400,453,37.07509902,127.4280503
202412,12,12080000,3,20,S59501,041-355-5700,충청남도 당진시 정안로 16,(원당동),1,1,103,2,20150101,24914540,140642259.2,48697757,1696000,213,36.90709095,126.6462606
202412,07,07000004,3,20,S59701,042-935-6889,대전광역시 유성구 관들3길 77-30 ,(관평동),1,4,401,1,20150409,0,16857212.12,20359204,0,217,36.42385681,127.3904852
202412,12,12070000,3,20,S60801,042-551-9191,충청남도 계룡시 계룡대로 320 ,(금암동),1,1,101,2,20150708,34778500,72802480.11,29241740,10930632,419,36.27462904,127.2557158
202412,14,14010000,3,20,S60901,061-279-0954,전라남도 목포시 양을로 261-2 용당교회탁노소(용해동),목포예사랑나눔푸드뱅크,1,1,101,2,20150805,33608507,80599511.89,26647137,0,446,34.81259941,126.3983902
202412,14,14000900,3,20,S61201,061-535-1377,전라남도 해남군 서림길 5( 구교리),해남푸드뱅크,1,1,104,2,20150917,6603607,45760149.32,39156537,0,303,34.57424492,126.592778
202412,09,09070000,3,20,S61501,031-686-7553,경기도 평택시 안중읍 송담7길 14,(안중리),1,1,103,2,20150930,40465123,62438689.37,23711110,0,130,36.98336587,126.9298739
202412,04,04000002,3,20,S61601,053-755-1377,대구광역시 동구 송라로2길 17-6, (신천동),1,1,101,1,20151130,4388150,14534858.08,7868598,0,84,35.87021735,128.6213076
202412,09,09030000,3,20,S61701,031-826-0778,경기도 의정부시 흥선로24번길 10, (가능동),1,4,401,2,20151105,13883084,30979397.38,13232367,0,332,37.7458723,127.0305319
202412,08,08000004,3,20,S61801,052-289-9543,울산광역시 북구 송내11길 12, (화봉동),1,4,401,1,20160218,25126326,34240000.5,0,0,61,35.59099618,129.3624329
202412,09,09190001,3,20,S61901,031-339-1377,경기도 용인시 처인구 금령로71번길 8,중105호 (김량장동),1,1,103,2,20160308,145361766,135908622.1,11744481,21898331,511,37.23584478,127.204495
202412,09,09020001,3,20,S62001,031-754-0011,경기도 성남시 수정구 위례순환로 17,"(창곡동, 위례31단지) 3109동 에듀센터 1층",1,1,103,2,20160322,47194615,60242348.53,25888421,22438260,179,37.47220083,127.1333193
202412,15,15050000,3,20,S62101,054-441-1377,경상북도 구미시 봉곡동로2길 4, (봉곡동),1,4,401,2,20160425,61721029,112037068.3,55264865,0,189,36.15105618,128.315242
202412,09,09240000,3,20,S62401,031-8003-6004,경기도 화성시 동탄하나3길 7-5,(능동),1,4,401,2,20160510,81134408,276002864.6,37439794,0,279,37.2137418,127.0634279
202412,14,14000700,3,20,S62501,061-864-4804,전라남도 장흥군 장흥읍 흥성로 37-24,장흥엄마손기초푸드뱅크,1,1,101,2,20160616,4854127,5197855.15,0,0,283,34.67548542,126.9069599
202412,09,09040001,3,30,S62601,031-476-1365,경기도 안양시 만안구 장내로 113,카톨릭회관 별관 3층(안양동),1,1,101,2,20160425,10182760,14596427.51,0,0,235,37.39662125,126.9204884
202412,14,14000100,3,20,S62801,061-381-1376,전라남도 담양군 담양읍 죽향문화로 431-33,,1,1,102,2,20161117,22154800,22154799.03,0,0,615,35.33350275,126.9950288
202412,13,13000800,3,30,S63101,063-581-5723,전라북도 부안군 부안읍 번영로 97-1,부안행복나눔푸드마켓뱅크,1,3,301,2,20161227,10757906,40671833.51,86688993,1264100,387,35.72670591,126.7311774
202412,03,03000015,3,20,S63301,051-305-4286,부산광역시 사상구 모라로192번길 20-33," (모라동, 주공아파트3단지)",1,1,101,1,20170227,6830737,15157307.55,8210970,0,384,35.18372824,128.9993481
202412,09,09090002,3,20,S63501,070-5014-5855,경기도 안산시 상록구 원당골3길 6-1,102호(수암동),1,4,401,2,20170420,35740000,208356608.4,161108775,0,193,37.36228202,126.8798884
202412,16,16000700,3,20,S63701,055-973-8267,경상남도 산청군 산청읍 꽃봉산로 84,,1,3,301,2,20170525,6216980,9951299.89,8446320,0,118,35.41269183,127.8739299
202412,09,09120000,3,20,S63801,031-555-1243,경기도 구리시 검배로 154,"우남상가 102호 (토평동, 우남아파트)",1,4,402,2,20161017,2806181,22636054.01,21621456,0,206,37.59322647,127.1545172
202412,03,03000100,3,30,S63901,051-722-4006,부산광역시 기장군 기장읍 차성남로 28,1층 기장푸드마켓,1,1,103,1,20170609,1347400,54824742.31,23203987,0,331,35.24119241,129.2110454
202412,03,03000003,3,30,S64001,051-905-1378,부산광역시 동구 진성로 68, (수정동),1,3,301,2,20170609,0,34555667.83,41693572,0,259,35.13379009,129.0452864
202412,09,09190002,3,20,S64101,031-333-4646,경기도 용인시 기흥구 중부대로 242,오토허브C동 B101호(영덕동),1,3,301,2,20170502,147780830,120265562.4,0,54545520,330,37.26946876,127.0932438
202412,10,10000800,3,20,S64301,033-481-7733,강원도 양구군 양구읍 비봉로 61,,1,1,103,2,20170707,574800,12651776.08,18244588,0,361,38.10765694,127.986875
202412,04,04000007,3,30,S64501,053-652-5300,대구광역시 달서구 두류공원로50길 23," (두류동, 선빌파크타운)1층",1,1,101,2,20170814,1669432,24662182.99,27843299,0,416,35.85671463,128.5600293
202412,02,02000018,3,20,S64601,02-808-1671,서울특별시 금천구 시흥대로 97, (시흥동)BB10호,1,3,301,1,20170817,41310875,32196927.47,0,0,199,37.44468212,126.9010724
202412,03,03000013,3,30,S64701,051-714-1378,부산광역시 연제구 월드컵대로187번길 6, (거제동),1,1,103,1,20171023,2842197,24115564.92,26594570,0,222,35.18761596,129.0757753
202412,03,03000012,3,30,S64801,051-711-1378,부산광역시 강서구 공항로 1207, (대저1동),1,1,103,1,20171023,17105600,42968025.58,28661731,0,247,35.20814474,128.9807256
202412,07,07000003,3,20,S65001,042-535-0191,대전광역시 서구 변동로 91, (변동) 1층 2호,1,4,401,2,20180108,36371628,93476438.58,132217039,0,110,36.3243866,127.3830018
202412,09,09010004,3,20,S65101,031-212-1641,경기도 수원시 영통구 매봉로35번길 23-15,1층 (매탄동),1,4,401,2,20180119,129890224,128391833.0,29861000,31359400,198,37.27122121,127.0508981
202412,15,15030000,3,20,S65201,054-432-6009,경상북도 김천시 해오름1로 17,"404동 1602호(율곡동, 경북김천혁신엘에이치천년나무4단지)",1,4,401,2,20180312,18943850,56482629.98,12747342,0,902,36.12201609,128.1735947
202412,07,07000001,3,20,S65301,042-624-1377,대전광역시 동구 갱이길 49, (가양동 359-6),1,4,401,2,20180312,38228069,68593911.66,49260642,13720800,86,36.33690921,127.4423189
202412,02,02000016,3,20,S65401,02-2643-1377,서울특별시 강서구 양천로24가길 27,"103,104호 (방화동, 오누리빌)",1,1,103,1,20180320,14216200,36521303.32,22305104,0,17,37.57240647,126.8143136
202412,09,09210000,3,20,S65601,031-632-6066,경기도 이천시 서희로71번길 14,(창전동),1,4,401,2,20180312,112705700,102486166.7,44567944,144417000,160,37.28223676,127.4424424
202412,09,09210000,3,20,S65701,031-631-1377,경기도 이천시 마장면 서이천로 105-6,(이치리),1,1,104,2,20180417,121455077,87763379.16,65752198,82002357,394,37.24667253,127.3714767
202412,07,07000005,3,20,S65801,042-369-0191,대전광역시 대덕구 대전로1032번길 51, (오정동) 103호,1,4,401,2,20180709,229026117,281746419.8,178921423,85905576,26,36.34885054,127.4195118
202412,13,13010002,3,20,S65901,070-4940-6569,전라북도 전주시 덕진구 건산로 280, (우아동2가)1층,1,3,301,1,20180607,5484500,55652893.95,48004102,0,67,35.83549376,127.1676638
202412,05,05000006,3,20,S66101,032-511-1377,인천광역시 부평구 경원대로1367번길 18, (부평동),1,1,103,2,20180803,16133970,38812332.89,29323804,10091047,106,37.49207025,126.7209568
202412,10,10030000,3,20,S66401,033-644-8831,강원도 강릉시 구정면 구정중앙로 158-10,2층,1,3,301,2,20181123,7770419,16120063.06,31790217,0,386,37.71285451,128.8751881
202412,04,04000004,3,20,S66501,053-657-1170,대구광역시 남구 양지로 8, (대명동),1,1,101,1,20181128,9913151,18038680.59,6897822,0,85,35.85092983,128.5741256
202412,09,09250000,3,20,S66601,031-764-0091,경기도 광주시 곤지암읍 곤지암로11번길 8,205호(곤지암리),1,4,401,2,20181130,93290629,61613235.23,53974166,66280260,145,37.34838366,127.3448633
202412,16,16050000,3,20,S66701,055-311-9745,경상남도 김해시 평전로 3," (외동, 주공아파트) 103동 106호",1,1,101,1,20190102,2936606,24027128.85,28879967,0,79,,
202412,09,09270000,3,20,S66901,031-543-1377,경기도 포천시 소흘읍 송우로132번길 56,(송우리),1,4,401,2,20181226,21665435,52741011.7,12222348,10096413,217,37.83641149,127.1325197
202412,13,13010002,3,20,S67001,063-254-2758,전라북도 전주시 덕진구 사근1길 23-25, (송천동2가) 전주시중앙푸드뱅크,1,4,401,2,20190115,80771330,114271024.2,37791319,1809239,82,35.86913609,127.1307856
202412,07,07000001,3,20,S67101,042-623-5060,대전광역시 동구 태전로174번안길 20, (삼성동)1층,1,4,401,2,20190117,100106547,153637710.4,68142356,0,54,36.34378834,127.4185455
202412,17,17010000,3,20,S67201,064-751-1377,제주특별자치도 제주시 구좌읍 평대12길 15,동제주기초푸드뱅크,1,1,101,2,20190121,23352100,40520323.43,16869157,0,245,33.52301219,126.8487429
202412,13,13040000,3,20,S67301,063-531-0191,전라북도 정읍시 서부산업도로 302,(연지동)2층 202호,1,1,103,2,20190130,15073024,88226244.71,93032989,17040794,536,35.57500655,126.8436778
202412,09,09230000,3,20,S67501,031-997-1370,경기도 김포시 김포한강4로420번길 30, (구래동) 비즈나인지식산업센터 제12층 1220호,1,4,401,2,20190207,69327500,109116521.6,41983756,448000,225,37.65033474,126.6370587
202412,13,13000200,3,30,S67601,063-433-1415,전라북도 진안군 진안읍 관산2길 10,진안군사회복지협의회,1,1,101,1,20190319,2959000,13250728.23,33235220,0,203,35.7904138,127.4245959
202412,09,09190001,3,20,S67801,031-322-1377,경기도 용인시 처인구 경안천로 76,용인시실내체육관 1층(마평동),1,1,103,2,20190325,93057027,101248687.5,78041760,65744559,346,37.23853809,127.2135865
202412,12,12050000,3,20,S67901,041-688-1997,충청남도 서산시 효행7로 10-3, (동문동),1,1,101,1,20190412,0,39591842.57,4750341,0,9,36.77908736,126.4577619
202412,09,09240000,3,20,S68001,031-225-1377,경기도 화성시 병점중앙로 5-6,301호(능동),1,4,401,2,20190402,46305400,122658657.8,69636691,15735294,212,37.19949324,127.0443615
202412,09,09220000,3,20,S68201,031-674-1356,경기도 안성시 일죽면 금일로 93,(화봉리),1,3,301,2,20190521,130429185,214946554.0,108162184,24338776,1629,37.06052507,127.4754065
202412,09,09240000,3,20,S68301,031-355-1277,경기도 화성시 서신면 수풀오얏길 65-11,(장외리),1,4,401,2,20190520,183310870,143244914.6,43868284,70526700,252,37.17882658,126.6788083
202412,09,09100001,3,20,S68501,031-839-6000,경기도 고양시 덕양구 서정마을2로 13, (행신동),1,3,301,2,20190531,63292657,73459951.33,0,0,297,37.62138226,126.8471264
202412,09,09240000,3,20,S68601,031-613-1907,경기도 화성시 남여울3길 9-10, (능동),1,1,103,2,20190620,32933927,46623221.45,31162226,273400,261,37.19855356,127.0542566
202412,11,11000200,3,20,S68801,043-731-6231,충청북도 옥천군 옥천읍 응천1길 63-3,옥천나눔푸드뱅크,1,4,401,2,20190808,0,68091679.16,67930935,0,111,36.28694053,127.5730384
202412,09,09050001,3,20,S68901,032-661-0112,경기도 부천시 원미로 235, (춘의동),1,4,401,2,20190809,94517076,65272414.85,0,0,200,37.50333331,126.7942764
202412,15,15000500,3,20,S69001,054-730-6616,경상북도 영덕군 영덕읍 화개길 9-6,,1,3,301,2,20191107,9656600,25391081.05,13421221,0,49,36.41604655,129.3655736
202412,14,14001700,3,20,S69101,061-278-1129,전라남도 신안군 압해읍 구항길 92-23,,1,1,102,2,20191104,1201000,2546085.8,10485447,0,164,34.85554937,126.3154521
202412,07,07000002,3,20,S69201,042-825-9182,대전광역시 중구 당디로36번길 99, (문화동),1,1,103,2,20191209,19164470,74524146.65,38520497,0,95,36.31050487,127.398538
202412,05,05000001,3,20,S69301,032-221-0191,인천광역시 중구 참외전로152번길 5-1, (경동),1,1,103,2,20200121,53576302,26093962.6,22975176,0,219,37.47296613,126.6332808
202412,09,09010002,3,20,S69601,031-221-9004,경기도 수원시 권선구 새터로47번길 88, (세류동),1,4,402,2,20200330,46638545,97035397.49,50133470,0,160,37.25098074,127.008406
202412,02,02000007,3,30,S69801,02-6952-1376,서울특별시 중랑구 면목로 242, (면목동),1,1,101,1,20200427,65760160,64367591.03,46152428,0,1265,37.57442509,127.085347
202412,07,07000002,3,30,S70101,042-522-7100,대전광역시 중구 유천로 93,1층 (유천동),1,1,101,1,20200812,51360990,18001067.07,10665117,37851960,583,36.32079304,127.3962773
202412,09,09230000,3,20,S70301,031-987-8116,경기도 김포시 양촌읍 양곡4로 139,,0,1,103,2,20201202,0,22389649.0,0,0,179,37.66016805,126.6237018
202412,13,13040000,3,30,S70401,063-531-0191,전라북도 정읍시 명덕로 55, (연지동),1,1,103,1,20201201,13200000,17306301.55,17040794,3798800,322,35.57582649,126.845308
202412,13,13020000,3,20,S70501,063-451-5403,전라북도 군산시 서수면 하금길 37-1,,1,1,101,2,20201215,67833534,19613789.98,37055562,81060000,187,36.00472608,126.9049644
202412,13,13010001,3,20,S70601,063-286-0217,전북특별자치도 전주시 완산구 고덕산1길 139, (대성동),1,3,303,2,20201211,193402000,207369222.2,15391524,0,55,35.78771899,127.1796513
202412,14,14001200,3,20,S70701,061-324-1881,전라남도 함평군 함평읍 송정길 49-5,,1,3,301,1,20201211,6450000,48193756.72,23837862,0,975,35.03852641,126.4990153
202412,07,07000005,3,20,S70801,042-933-1377,대전광역시 대덕구 석봉로44번안길 14,(석봉동),1,3,303,1,20210330,972100,3177100.0,2205000,0,39,36.44401175,127.4274439
202412,14,14030000,3,30,S70901,061-746-8206,전라남도 순천시 우석로 130,1층,1,1,101,1,20210421,7076702,8912893.31,10350236,0,95,34.94027008,127.4886533
202412,10,10020000,3,20,S71101,033-764-9129,강원도 원주시 일산로82번길 36,(원동),1,1,103,2,20210707,50560067,86228514.8,23138214,0,161,37.34425931,127.9539542
202412,08,08000001,3,20,S71201,052-243-1377,울산광역시 중구 중앙길 199,(학산동),1,1,103,2,20210705,11559350,17351292.97,5905830,0,150,35.55745922,129.3240576
202412,10,10020000,3,20,S71301,033-734-0691,강원도 원주시 문막읍 동화택지길 9,,1,4,401,1,20211022,5594589,34133108.87,60574832,3884371,134,37.32350735,127.8306964
202412,13,13000500,3,20,S71401,063-644-4438,전라북도 임실군 임실읍 운수로 33-46,,1,1,101,1,20220101,1964200,10760321.39,6786512,0,257,35.61461976,127.2856974
202412,04,04000003,3,30,S71701,053-262-1377,대구광역시 서구 국채보상로 399,B동 (비산동),1,3,301,1,20211119,2459600,18130709.87,21672184,0,547,35.87227528,128.5747875
202412,12,12000600,3,20,S71801,041-332-5402,충청남도 예산군 삽교읍 삽교로3길 57,,1,1,101,1,20220125,8836600,0.0,0,0,1,36.69044837,126.7399734
202412,09,09090001,3,20,S71901,031-415-7890,경기도 안산시 상록구 삼태기1길 37,1층 (이동),1,3,301,2,20220217,190679570,45110351.14,15035488,113481330,146,37.30733074,126.845188
202412,12,12050000,3,30,S72001,041-665-1377,충청남도 서산시 효행7로 10-3,(동문동) 나동,1,1,101,1,20220314,1372800,9478631.27,59776373,1212000,323,36.77908736,126.4577619
202412,09,09240000,3,20,S72101,010-2405-1376,경기도 화성시 봉담읍 동화길 174,101호,1,4,401,1,20220210,36300200,34632301.31,0,0,98,37.21004965,126.9600965
202412,13,13010002,3,30,S72201,063-254-2758,전라북도 전주시 덕진구 솔내2길 76,101호 (송천동1가),1,4,401,1,20220418,60086662,61895901.48,1809239,0,356,35.85796222,127.1247191
202412,02,02000023,3,30,S72301,02-562-5377,서울특별시 강남구 자곡로11길 28,209동 1층 (자곡동),1,1,103,2,20220801,148918898,122822254.3,35895869,0,2095,37.47954139,127.1070565
202412,15,15000300,3,20,S72401,054-873-7447,경상북도 청송군 청송읍 주왕산로 7-282,청송군푸드뱅크,1,1,101,1,20220810,0,5607148.42,28961533,0,208,36.39944911,129.0728308
202412,13,13050000,3,20,S72501,063-631-0133,전라북도 남원시 요천로 1531,(죽항동) 초록빌 1층,1,1,101,1,20221020,4358000,20847355.43,16611120,0,50,35.40711238,127.3871481
202412,06,06000001,3,30,S72601,062-222-1377,광주광역시 동구 경양로223번길 14-31,(계림동),1,1,104,1,20221117,0,3253023.63,5371842,0,139,35.15899543,126.9171625
202412,11,11000800,3,20,S72701,043-422-1299,충청북도 단양군 단양읍 수변로 83,3층,1,1,101,1,20221201,0,0.0,9736649,0,1,36.98284295,128.3707501
202412,05,05000005,3,20,S72801,032-437-1377,인천광역시 남동구 경인로 744,105호 (간석동),1,1,103,2,20221206,36877260,74868895.64,38569324,2836336,151,37.47594833,126.709939
202412,14,14000300,3,20,S72901,061-781-7970,전라남도 구례군 구례읍 구례로 508,구례종합사회복지관 1층,1,3,302,1,20221227,2825450,3220259.88,12406848,0,102,35.20659381,127.469996
202412,14,14001500,3,20,S73001,061-554-1377,전라남도 완도군 완도읍 장보고대로 216,,1,1,103,1,20231102,0,21312102.64,15876096,0,80,34.31628426,126.7487851
202412,13,13010002,3,20,S73101,063-211-1678,전북특별자치도 전주시 덕진구 원장동길 90, (장동) 1층,1,1,103,1,20240605,5527350,24064687.4,59898239,0,35,35.84867086,127.0622109
